"Crataegus rotundifolia","B",,,"70-40-70"
"Cremanthodium arnicoides","B",,,70
"Cremanthodium ellisii","B",,,"70L"
"Crepis sibiricus",,1,,"70D-40-70D"
"Crinodendron hookerianum",,1,,"dead"
"Criscoma coma-aurea",,1,,"chaff"
"Crocosmia aurea","B",,,"70L"
"Crocosmia aurea ",,1,,"70L"
"Crocus speciosus","B",,,"70-40"
"Crocus tomasinianus","B",,,"WC, 70-40-40"
"Croton alabamensis",,,2,"no germ"
"Crowea angustifolia","B",,,"comment"
"Crowea angustifolia v. dentata",,1,,"comment"
"Cruckshanksia glacialis","B",,,"70-40"
"Cruckshanksia hymenodon","B",,,"70 4 w, 40"
"Cryptantha paradoxa",,1,,"70D"
"Cryptantha paradoxa ",,,2,"70D"
"Cryptantha thompsonii","B",,,"70D"
"Cryptotaenia japonica atropurpurea ",,,2,"70D-40-70D-40-70D"
"Cucumis melo",,,2,70
"Cucumis melo",,1,,"70D"
"Cucumis melo","B",,,70
"Cucurbita maxima",,,2,"comment, 70"
"Cucurbita maxima",,1,,"70L"
"Cucurbita maxima","B",,,70
"Cucurbita melo",,,2,"70D"
"Cucurbita mixta",,1,,70
"Cucurbita pepo",,,2,70
"Cucurbita pepo",,1,,"70L"
"Cucurbita pepo","B",,,70
"Cucurbita sativus",,1,,"70L"
"Cucurbita sativus","B",,,70
"Cumarinia odorata",,"1c",,"70 GA-3"
"Cuminium cyminum",,1,,70
"Cunninghamia lanceolata","B",,,"70D"
"Cuphea ignea",,,2,"55-85"
"Cuphea llavea",,,2,"40-70D-40-70D"
"Cuphea petiolata","B",,,"OT"
"Cupressus lusitanica",,1,,"40-70"
"Cupressus macrocarpa","B",,,"40-70"
"Cuscuta sp.",,1,,"70D"
"Cyananthus lobatus","B",,,70
"Cyananthus sp.","B",,,"70L"
"Cyathodes empetrifolia",,,2,"70-40-70-40-70-40-70-40"
"Cyathodes empetrifolia",,1,,"70-40-70-40-70-40-70-40-70"
"Cyathodes robusta",,,2,"no germ"
"Cyclamen neapolitanum","B",,,"70-40-70-40"
"Cyclamen persicum","B",,,70
"Cymbalaria muralis",,,2,"70L"
"Cymbalaria muralis",,1,,"70L"
"Cymopteris aboriginism",,,2,"70D-40"
"Cymopteris aboriginism",,1,,40
"Cymopteris sp.","B",,,40
"Cymopteris terebinthinus","B",,,"40-70-40-70"
"Cynanchum acutum",,,2,"70D"
"Cynanchum acutum",,1,,"70D"
"Cynoglossum amabile",,,2,"50-85"
"Cynoglossum amabile","B",,,"70L"
"Cynoglossum grande",,1,,40
"Cypella amosa",,1,,"70L"
"Cypella coelestis",,1,,"70D-40-70D"
"Cyperus alternifolium",,,2,"70L"
"Cyperus papyrus",,,2,"70L"
"Cyperus papyrus",,1,,"70L"
"Cyphomandia betacea",,1,,"WC, 70"
"Cypripedium acaule","Bo",,,"comment"
"Cypripedium andrewsii","Bo",,,"comment"
"Cypripedium calceolus","Bo",,,"comment"
"Cypripedium candidum","Bo",,,"comment"
"Cypripedium reginae","Bo",,,"comment"
"Cyrtanthus parviflorus",,,2,"no germ"
"Cythomandra betacea",,,2,"comment"
"Cythomandra betacea ",,1,,"WC, 70L"
"Cytisus scoparius","B",,,"puncture, 70"
"Daboecia cantabrica",,1,,"70L"
"Dahlia (dwarf hybrids)",,,2,"50-85"
"Dalea sp.","B",,,70
"Daphne caucasicum","B",,,"40-70-40-70"
"Daphne cneorum","B",,,"comment"
"Daphne genkwa","B",,,40
"Daphne giraldi","B",,,"40-70"
"Daphne mezereum",,1,,"40-70-40-70"
"Daphne mezereum alba",,1,,"40-70"
"Daphne oleoides","B",,,"no germ"
"Darlingtonia californica",,,2,"70D-40-70D"
"Darwinia citriodora",,,2,"rotted"
"Datura innoxia",,1,,"D-70"
"Datura metaloides",,,2,"70D"
"Datura metaloides",,1,,70
"Datura sanguinea",,1,,"70L"
"Datura sp.",,1,,"70L-40-70L"
"Datura stramonium","B",,,"D-70L"
"Datura suaveolens",,1,,"extract, 70L"
"Datura tatula",,1,,"D-70"
"Daubenya aurea",,1,,"70D-40"
"Daucus carota",,,2,"70D"
"Daucus carota","B",,,"D-70L"
"Daucus carota v. sativus","B",,,"70D"
"Davidia involucrata",,,2,"comment"
"Davidia involucrata",,1,,"WC 7 d, 40-70-40-70-40-70-40-70"
"Decaisnea fargesii",,,2,"no germ"
"Decaisnea fargesii","B",,,"70-40-70-OT"
"Degenia velebitica","B",,,70
"Deinanthe bifida","B",,,"70L"
"Delonix regia",,,2,"puncture, 70D"
"Delonix regia",,1,,"puncture, 70"
"Delosperma cooperi","B",,,70
"Delphinium belladonna","B",,,70
"Delphinium bicolor","B",,,"D-40, 40"
"Delphinium cashmerianum","B",,,70
"Delphinium consolida",,1,,"70D-40"
"Delphinium elatum","B",,,70
"Delphinium exaltatum","B",,,"OT"
"Delphinium geraniifolium","B",,,"70D"
"Delphinium geyeri","B",,,"OT"
"Delphinium glaucum","B",,,"70-40"
"Delphinium grandiflorum",,,2,"70D"
"Delphinium grandiflorum","B",,,70
"Delphinium lipskyi","B",,,"OT"
"Delphinium oreophilum","B",,,70
"Delphinium oxysepalum","B",,,"70-40-70-40"
"Delphinium tatsiense","B",,,70
"Delphinium tennuisectum","B",,,70
"Delphinium tricorne",,1,,"70-40-70-40-70-40-70-40-70-40"
"Delphinium tricorne","B",,,"70-40-70-40-70"
"Delphinium virescens","B",,,"OT"
"Delphinium xantholeucum","B",,,40
"Dendranthema arctica",,,2,"no germ"
"Dendrocalamus asper",,,2,"70L"
"Dendrocalamus membranaceous",,,2,"70L"
"Dendrocalamus strictus",,,2,"70L"
"Dendromecon rigida",,1,,"70 GA-3"
"Denmoza rhodacantha",,"1c",,"70 GA-3"
"Dentaria hexaphylla","B",,,"rotted"
"Dentaria lacinata",,1,,"70 GA-3 40"
"Dentaria laciniata","B",,,"40 GA-3 70"
"Dentaria pentaphylla","B",,,"rotted"
"Desfontainea spinosa","B",,,"no germ"
"Desmanthus illinoensis",,1,,"70 GA-3"
"Desmodium canadense",,,2,"puncture, 70D"
"Desmodium canadense",,1,,"puncture, 70"
"Deutzia staminea",,1,,"comment"
"Deutzia staminea","B",,,70
"Dianella intermedia",,,2,"70L"
"Dianella intermedia",,1,,"70L-40-70L"
"Dianthus alpinus","B",,,70
"Dianthus armeria",,1,,"comment"
"Dianthus armeria","B",,,"70L"
"Dianthus barbatus",,,2,"70D"
"Dianthus barbatus",,1,,"70D"
"Dianthus broteri","B",,,70
"Dianthus carthusianorum",,,2,"70D"
"Dianthus caryophyllus",,,2,"55-70"
"Dianthus chinensis",,,2,"50-85"
"Dianthus crinitus","B",,,70
"Dianthus darwasica","B",,,70
"Dianthus erinaceus","B",,,70
"Dianthus fragrans","B",,,70
"Dianthus frigidus","B",,,70
"Dianthus glacialis","B",,,70
"Dianthus gratianopolitanus",,,2,"70D"
"Dianthus haematocalyx","B",,,70
"Dianthus knappii",,,2,70
"Dianthus leptopetalus","B",,,70
"Dianthus myrtinervis","B",,,70
"Dianthus neglectus","B",,,70
"Dianthus pancici","B",,,70
"Dianthus repens","B",,,70
"Dianthus sequieri","B",,,70
"Dianthus spiculifolius",,,2,"70D"
"Dianthus superbus alba",,1,,"70L"
"Diascia barberae",,,2,70
"Diascia barberae",,1,,70
"Dicentra citrina","B",,,"40-70"
"Dicentra cucullaria","B",,,"40-70-40-70"
"Dicentra eximia","B",,,"40-70-40-70"
"Dicentra scandens","B",,,"40-70"
"Dicentra spectabilis","B",,,"70-40-70"
"Dicentra uniflora",,1,,"70D"
"Dichelostemma capitatum",,1,,40
"Dichelostemma ida-maia",,,2,40
"Dichelostemma ida-maia",,1,,40
"Dichelostemma multiflorum",,1,,40
"Dichelostemma multiflorum ",,,2,40
"Dicranostigma franchetianum",,1,,"70D"
"Dictamnus alba","B",,,"40-70-40-70-40-70"
"Dictyolimon macrorrhabdos","B",,,"70L"
"Dierama pulcherrima","B",,,"70D"
"Dietes grandiflora",,1,,"70L"
"Dietes grandiflora ",,,2,"70L"
"Dietes indioides ",,,2,"70L"
"Digitalis grandiflora",,,2,"70D"
"Digitalis lutea ",,,2,"70D"
"Digitalis purpurea",,,2,70
"Digitalis purpurea","B",,,70
"Digitalis viridiflora ",,,2,"70D"
"Dimorphotheca aurantiaca","B",,,70
"Dimorphotheca aurantiaca ",,,2,70
"Dionea muscipula","B",,,"70L"
"Dionysia involucrata","B",,,40
"Dioscorea battatus",,,2,"70D"
"Dioscorea quaternata","B",,,"70-40-70"
"Dioscorea villosa","B",,,"40-70"
"Diospyros rhomboidalis",,,2,70
"Diospyros texana",,,2,"70D"
"Diospyros texana",,1,,70
"Diospyros virginiana",,1,,"70 GA-3"
"Diospyros virginiana",,,2,"40-70D"
"Diospyros virginiana","B",,,"WC 7 d, 40-70"
"Dipcadi fulvum",,,2,"70D"
"Dipcadi fulvum",,1,,70
"Dipcadi serotinum",,1,,70
"Dipcadi serotinum ",,,2,"70D"
"Dipcadi viride",,,2,"70D"
"Diphylleia cymosa",,1,,"dead"
"Diplacus bifidus","B",,,"70L"
"Diplarrhena latifolia ",,,2,"70L"
"Diplarrhena moraea",,,2,"70L"
"Dipsacus fullonum",,,2,"70L"
"Dipsacus fullonum",,1,,"70 GA-3"
"Dipsacus pilosus",,,2,"DS 5 y = dead"
"Dipsacus strigosus",,,2,"70D-40-70D-40"
"Dipsacus strigosus",,1,,"40-70-40-70-40-70"
"Dipsacus sylvestris","B",,,"70L"
"Dirca palustris",,,2,"WC, 32"
"Dirca palustris",,1,,"WC, extract, 70L"
"Discaria toumatou",,,2,"40-70D"
"Disocactus alteolens",,"1c",,"70 GA-3"
"Disocactus boomianus",,"1c",,"70 GA-3"
"Disocactus crystallophilus",,"1c",,"70 GA-3"
"Disocactus pugionacanthus",,"1c",,"70 GA-3"
"Disporum hookerianum v. trachyandrum","B",,,"WC, 40"
"Disporum lanuginosum","B",,,"WC, 40"
"Dodecatheon alpinum","B",,,"70L"
"Dodecatheon amethystinum","B",,,"70D GA-3 40-70"
"Dodecatheon jeffreyi","B",,,"40-70"
"Dodecatheon media","B",,,40
"Dodecatheon pulchellum","B",,,70
"Dodecatheon pulchellum ",,,2,"70D"
"Dodonea viscosa ",,,2,"70D"
"Doligloglottis schorzeneroides",,,2,"chaff"
"Doronicum caucasicum","B",,,70
"Doronicum columnae","B",,,70
"Doronicum orientale","B",,,70
"Dorotheanthus bellidiformis",,1,,70
"Dorotheanthus bellidiformis",,,2,"70D GA-3"
"Dorotheanthus rourkei",,,2,"70D GA-3"
"Dorycnium rectum","B",,,70
"Douglasia laeviagata","B",,,"OT"
"Douglasia nivalis","B",,,"OT"
"Draba acaulis","B",,,"40-70"
"Draba aizoon","B",,,"DS 12 m, 70"
"Draba argyrea","B",,,"OT 2 m, 70"
"Draba brunifolia","B",,,70
"Draba compacta","B",,,"D-70"
"Draba cretica","B",,,"70D"
"Draba dedeana","B",,,40
"Draba densifolia","B",,,"D-70"
"Draba hoppeana","B",,,70
"Draba incerta","B",,,40
"Draba lasiocarpa","B",,,"D-70"
"Draba lemmonii","B",,,"OT 2 m, 70"
"Draba parnassica","B",,,"D-70"
"Draba polytricha","B",,,"OT"
"Draba sartori","B",,,"D-70"
"Draba ventosa",,,2,"70L"
"Dracocephalum renati","B",,,"70L"
"Dracocephalum tanguticum",,1,,"70 GA-3 40-70-40-70"
"Dracophyllum uniflorum",,,2,"no germ"
"Dracunculus canariensis",,,2,70
"Dracunculus canariensis",,1,,"70D"
"Dracunculus vulgaris",,,2,"70D-40"
"Draperia systyla",,1,,"70 GA-3 40"
"Drosera aliciae",,1,,70
"Drosera angelica",,1,,"40-70L"
"Drosera binata",,1,,"70L"
"Drosera binata v. multifida",,1,,"70L"
"Drosera burkeana",,1,,"70L"
"Drosera capensis",,,2,"70L"
"Drosera capensis",,1,,"70L"
"Drosera spathulata",,1,,"70L"
"Dryandra formosa","B",,,40
"Dryandra serra",,1,,"40-70"
"Dryandra serra","B",,,"40-70D"
"Dryas octapetala",,1,,70
"Dryas octapetala","B",,,70
"Dryas sundermannii","B",,,70
"Drymophila cyanocarpa",,,2,"70D-40"
"Duchesnea indica",,1,,"70L"
"Dudleya brittonii",,1,,70
"Dudleya cymosa","B",,,70
"Dudleya pachyphytum",,1,,70
"Dyosma versipelle",,,2,"70 GA-3"
"Eccremocarpus scaber",,1,,"70L"
"Echinacea angustifolia",,1,,"D-70"
"Echinacea purpurea",,1,,"D-70"
"Echinocactus horizonthalonius",,"1c",,"70 GA-3"
"Echinocactus ingens",,"1c",,"70 GA-3"
"Echinocactus platyacanthus",,"1c",,"70 GA-3"
"Echinocactus texensis",,"1c",,"70 GA-3"
"Echinocereus baileyi","B",,,"70 GA-3"
"Echinocereus engelmanni",,"1c",,"70 GA-3"
"Echinocereus engelmanni v. chrysocentrus",,"1c",,"70 GA-3"
"Echinocereus fendleri",,"1c",,"70 GA-3"
"Echinocereus ferreiranus",,"1c",,70
"Echinocereus pectinatus",,,"2c","OS 50-70 GA-3"
"Echinocereus pectinatus",,"1c",,"70 GA-3"
"Echinocereus pectinatus ","B",,,"70 GA-3"
"Echinocereus pectinatus (hybrids)",,"1c",,"70 GA-3"
"Echinocereus pectinatus v. wenigeri",,,"2c","OS 50-70 GA-3"
"Echinocereus pectinatus v. wenigeri",,"1c",,"70 GA-3"
"Echinocereus reichenbachii",,,"2c","OS 32-75 GA-3"
"Echinocereus reichenbachii",,"1c",,"70 GA-3"
"Echinocereus reichenbachii","B",,,"70 GA-3"
"Echinocereus reichenbachii v. albispinus",,"1c",,"70 GA-3"
"Echinocereus reichenbachii v. baileyi",,"1c",,"70 GA-3"
"Echinocereus reichenbachii v. caespitosus",,"1c",,"70 GA-3"
"Echinocereus reichenbachii v. perbellus",,"1c",,"70 GA-3"
"Echinocereus reichenbachii v. perbellus ",,,"2c","OS 32-75 GA-3"
"Echinocereus spinigemmatus",,"1c",,"no germ"
"Echinocereus triglochidiatus",,"1c",,"70 GA-3"
"Echinocereus triglochidiatus","B",,,70
"Echinocereus triglochidiatus v. mojavensis",,"1c",,"70 GA-3"
"Echinocereus viridiflorus",,"1c",,"70 GA-3"
"Echinocereus viridiflorus","B",,,"comment"
"Echinocereus x roetteri",,,"2c","OS 32-75 GA-4"
"Echinocereus x roetteri",,"1c",,"no germ"
"Echinocystis lobata","B",,,"OT"
"Echinofossulocactus dichroacanthus",,"1c",,"70 GA-3"
"Echinofossulocactus erectocentrus",,"1c",,"70 GA-3"
"Echinofossulocactus heteracanthus",,"1c",,"70 GA-3"
"Echinofossulocactus zacatecasensis",,"1c",,"70 GA-3"
"Echinomastus dasyacanthus",,"1c",,"70 GA-3"
"Echinomastus laui",,"1c",,"70 GA-3"
"Echinops sphaerocephalum",,1,,"70D"
"Echinopsis ancistrophora hamatacantha",,"1c",,"70 GA-3"
"Echinopsis mirabilis",,"1c",,"70 GA-3"
"Echinopsis rhodotricha",,"1c",,"70 GA-3"
"Echinopsis tapecuna tropica",,"1c",,"70 GA-3"
"Echioides longiflorum","B",,,70
"Edraianthus dalmaticus","B",,,"70D GA-3"
"Edraianthus graminifolius","B",,,70
"Edraianthus pumilio",,,2,"70L"
"Edraianthus pumilio","B",,,"70L"
"Edraianthus tennuifolius","B",,,70
"Ehretia anacua",,1,,"70D"
"Elaeagnus angustifolia",,1,,"WC 7 d, 70D"
"Eleaganus angustifolia","B",,,"40-70"
"Eleaganus umbellata","B",,,"WC 14 d, 70-40-70-40-70"
"Eleagnus angustifolia",,,2,"70D"
"Eleocharas sphacelata",,,2,"70L"
"Eleusine coracana","Bg",,,"D-70"
"Elmera racemosa","B",,,"70L"
"Elmera racemosa ",,1,,"70L"
"Embothrium coccineum",,,2,"70L"
"Embothrium coccineum",,1,,"empty"
"Eminium regelii","B",,,"70-40-70-40"
"Empetrum nigrum",,1,,"70 GA-3"
"Enceliopsis nudicaule","B",,,40
"Engelmannia pinnatifida",,1,,70
"Enkianthus campanulatus","B",,,"OT"
"Ennealophus euryandus",,,2,"no germ"
"Ephedra fedtschenkoi","B",,,70
"Ephedra intermedia","B",,,70
"Ephedra minima",,,2,"70D"
"Ephedra minuta","B",,,70
"Epigea repens","B",,,"70L"
"Epilobium anagallidifolium",,1,,"70D"
"Epilobium angustifolium",,,2,"50-70 OS"
"Epilobium angustifolium",,1,,"70L"
"Epilobium latifolium",,1,,"70D"
"Epilobium palustris",,1,,"70D"
"Epilobium rigidum",,,2,"rotted"
"Epilobium tasmanicum","B",,,70
"Epimedum colchicum","B",,,40
"Epimedum pinnatum","B",,,"40-70"
"Epithelantha micromeris",,"1c",,"70 GA-3"
"Epostoa mirabilis",,"1c",,"70 GA-3"
"Epostoa nana",,"1c",,"70 GA-3"
"Eranthis hyemalis",,1,,"comment"
"Eranthis hyemalis","B",,,"70-40"
"Erdisia quadrangularis",,"1c",,"70 GA-3"
"Eremophila",,1,,"comment"
"Eremophila aricantha",,,2,"extract, 70D"
"Eremophila cuneifolia",,,2,"extract, 70D"
"Eremophila eriocalyx",,,2,"extract, 70D"
"Eremophila laanii",,,2,"extract, 70D"
"Eremophila longifolia",,,2,"extract, 70D"
"Eremophila macdonaldii",,,2,"extract, 70D"
"Eremophila maculata",,,2,"extract, 70D"
"Eremostachys speciosa ","B",,,"70-40-70"
"Eremurus altaica","B",,,"70-40"
"Eremurus robustus",,,2,"comment"
"Eremurus robustus",,1,,"40-70-40-70-40"
"Eremurus robustus","B",,,"70-40-70-40"
"Eremurus stenocalyx","B",,,"40-70-40"
"Eriastrum densifolium v. austromontanum",,1,,"70 GA-3"
"Erigenia bulbosa","B",,,"70-40-70"
"Erigeron alpinus","B",,,"D-70"
"Erigeron aurantiacus","B",,,"D-70"
"Erigeron compositus","B",,,70
"Erigeron eatoni","B",,,"D-70"
"Erigeron elegantulus","B",,,70
"Erigeron flabellifolius ",,,2,"70D"
"Erigeron flagellaris","B",,,"D-70"
"Erigeron flettii",,,2,"70D"
"Erigeron flettii",,1,,"70D"
"Erigeron flettii","B",,,"70D"
"Erigeron fremonti","B",,,"D-70"
"Erigeron glabellus","B",,,"D-70"
"Erigeron leimoerus","B",,,"70-40-70"
"Erigeron nanus","B",,,"D-70"
"Erigeron pinnatisectus","B",,,"D-70"
"Erigeron sp.","B",,,70
"Erigeron speciosus","B",,,"D-70"
"Erigeron subtrinervis","B",,,"D-70"
"Erigeron trifidus","B",,,"D-70"
"Erigeron uniflorus","B",,,"D-70"
"Erigeron villarsii","B",,,"D-70"
"Erinus alpinus",,,2,"70D"
"Erinus alpinus",,1,,"70D"
"Erinus alpinus alba",,,2,"70D"
"Eriocereus jusbertii",,"1c",,"70 GA-3"
"Eriogonum allenii",,1,,"40-70D"
"Eriogonum allenii","B",,,"OT"
"Eriogonum bicolor",,,2,40
"Eriogonum bicolor",,1,,"40-70D"
"Eriogonum brevicaule ssp. oredense","B",,,"40-70"
"Eriogonum caespitosum","B",,,40
"Eriogonum compositum","B",,,70
"Eriogonum douglasii","B",,,70
"Eriogonum ericifolium v. pulchrum","B",,,40
"Eriogonum flavum","B",,,70
"Eriogonum flavum v. xanthum","B",,,40
"Eriogonum morifolium","B",,,"40-70"
"Eriogonum niveum","B",,,"40-70"
"Eriogonum ovalifolium v. depressum","B",,,"40-70"
"Eriogonum shockleyi","B",,,70
"Eriogonum sphaerocephalum","B",,,"40-70"
"Eriogonum strictum ssp. proliferum","B",,,"40-70"
"Eriogonum thymoides","B",,,"OT"
"Eriogonum tumulosum","B",,,70
"Eriogonum umbellatum","B",,,"70-40"
"Eriophorum angustifolium",,1,,"70L"
"Eriophorum scheuzeri",,1,,"70L"
"Eriophyllum lanatum","B",,,40
"Eriostemon myoporoides",,,2,"rotted"
"Eriosyce ceratistes",,,"2c","OS 32-80"
"Eriosyce ihotzkyana",,"1c",,"70 GA-3"
"Eriosyce ihotzkyana ",,,"2c","comment"
"Eriosyce sandillon",,,"2c","OS 32-80"
"Eritrichum howardi","B",,,70
"Eritrichum rupestre v. pectinatum",,1,,"70D"
"Ermannia papyroides",,,2,"70D"
"Eryngium agavifolium",,,2,"DS 3 y = dead"
"Eryngium alpinum","B",,,70
"Eryngium planum",,,2,"DS 6 y = dead"
"Eryngium yuccifolium","B",,,40
"Erysimum kotschyanum","B",,,70
"Erysimum nivale","B",,,70
"Erysimum perofskianum","B",,,70
"Erythrina crista-galli",,1,,"sterile puncture, 70"
"Erythronium americanum","B",,,"40-70-40-70"
"Erythronium citrinum","B",,,"70-40-70"
"Erythronium grandiflorum",,1,,"70D-40-70D-40"
"Erythronium grandiflorum","B",,,"70L-40-70L"
"Erythronium hendersoni","B",,,"70-40-70"
"Erythronium hendersonii x citrinum",,1,,40
"Erythronium mesochorum","B",,,"40-70-40"
"Erythronium revolutum","B",,,"70-40+-70"
"Erythronium sibiricum","B",,,"70-40"
"Eschscholzia californica",,,2,"70D"
"Eschscholzia californica",,1,,"D-70"
"Escobaria minima",,"1c",,"70 GA-3"
"Escobaria vivipara",,"1c",,"70 GA-3"
"Escontria chiotilla",,"1c",,"70 GA-3"
"Eucalyptus doratoxlyn","B",,,70
"Eucalyptus leucoxlyn",,1,,"70D"
"Eucalyptus leucoxlyn","B",,,70
"Euceliopsis covellei",,,2,"70D"
"Euceliopsis covellei",,1,,"70D"
"Eucomis bicolor",,,2,"70D"
"Eucomis bicolor",,1,,"70D"
"Eucomis pole-evansii",,,2,"70D"
"Eucomis zambesiaca",,,2,"70D"
"Eucryphia glutinosa",,,2,"DS 3 y = dead"
"Eulychnia acida",,"1c",,"70 GA-3"
"Eulychnia castanea",,"1c",,"70 GA-3"
"Eunomia oppositifolia","B",,,70
"Euonymus alatus",,1,,"WC 7 d, OT"
"Euonymus alatus","B",,,"WC 4 w, OT"
"Euonymus atropurpurea","B",,,"WC 7 d, 70-40-70-40-70-40-70"
"Euonymus bungeana","B",,,"WC 7 d, 40"
"Euonymus europaeus",,1,,"WC 7 d, OT"
"Euonymus europaeus","B",,,"WC 4 w, OT"
"Euonymus phellomanus",,,2,"70D-40-70D"
"Euonymus radicans","B",,,"WC 7 d, DS 6 m, 70"
"Eupatorium coelestinum","B",,,70
"Eupatorium perfoliatum",,1,,"70L"
"Eupatorium purpureum","B",,,"40-70"
"Eupatorium urticaefolium","B",,,70
"Euphorbia aristata","B",,,"OT"
"Euphorbia francheti","B",,,"40-70"
"Euphorbia myrsinites",,,2,"DS 1 y 70D"
"Euphorbia myrsinites ",,1,,"70 GA-3"
"Euphorbia polychroma","B",,,"soak, extract, 70"
"Euphorbia pulcherrima",,,2,"50-85"
"Euphorbia wulfenii",,,2,"70D-40-70D"
"Euphorbia wulfenii",,1,,"70-40-70"
"Eustoma","B",,,"see Lisianthus"
"Evodia daniellii","B",,,"40-70 GA-3"
"Exacum affine",,,2,"60L-80L"
"Exocarpos sparteus",,,2,"70 GA-3 - 40"
"Exochorda grandiflora","B",,,40
"Fallugia paradoxa",,1,,70
"Fatsia sp.",,1,,"dead"
"Fedia cornucopiae",,,2,"70D"
"Fedia cornucopiae",,1,,"empty"
"Feijoa sellowiana",,1,,"WC 7 d, 70L"
"Ferocactus acanthoides",,,"2c","70 GA-3"
"Ferocactus acanthoides",,"1c",,"70 GA-3"
"Ferocactus acanthoides","B",,,"70 GA-3"
"Ferocactus gracilis",,"1c",,70
"Ferocactus wislizenii",,"1c",,"70 GA-3"
"Ferocactus wislizenii","B",,,"70 GA-3"
"Ferraria crispa",,,2,"70D"
"Ferula sp.","B",,,"40-70"
"Festuca glauca","Bg",,,"D-70"
"Festuca mairei","Bg",,,"D-70"
"Festuca novae-zealandiae","Bg",,,"D-70"
"Festuca ovina","Bg",,,"D-70"
"Fibigia clypeata","B",,,70
"Ficus carica",,1,,"70L"
"Ficus carica ",,,2,"WC, 70L"
"Filipendula ulmaria","B",,,"70L"
"Foeniculum vulgare",,,2,"70L"
"Foeniculum vulgare",,1,,"70L"
"Forskohlea angustifolia",,,2,"comment"
"Forskohlea angustifolia",,1,,"70L"
"Forstera bidwillii",,,2,"empty"
"Forsythia suspensa","B",,,"70-40-70"
"Fortunella crassifolia",,1,,"WC, 70D"
"Fortunella sp.",,,2,"70D"
"Fouquieria spendens",,1,,"70D"
"Fragraria chiloensis",,1,,"WC 7 d, 70L"
"Frailea alacriportana fulvispina",,"1c",,"70 GA-3"
"Frailea aureinitens",,"1c",,"70 GA-3"
"Frailea gracillima",,"1c",,"70 GA-3"
"Frailea grahliama",,"1c",,70
"Frailea lepida ",,,"2c","70 GA-3"
"Francoa appendiculata",,,2,"70D"
"Francoa ramosa",,,2,"DS 1 y = dead"
"Francoa sonchifolia ",,,2,"70D"
"Francoa sp.",,1,,70
"Frankenia thymifolia",,1,,"70D"
"Franklinia alatahama",,1,,"70L"
"Franklinia alatahama",,,2,"70L"
"Franklinia alatahama","B",,,70
"Frasera albicaulis","B",,,"70-40-70-40"
"Frasera fastigiata",,1,,"70-40-70-40-70-40-70-40-70"
"Frasera fastigiata","B",,,"70-40-70-40-70"
"Frasera speciosa","B",,,"OT"
"Fraxinus americana",,,2,70
"Fraxinus americana",,1,,"strip, 70L"
"Fraxinus americana","B",,,"comment"
"Fraxinus anomala",,,2,"70D-40"
"Fraxinus anomala",,1,,"40-70D"
"Fraxinus cuspidata",,,2,"GA-3 50 to 70 OS"
"Fraxinus excelsior","B",,,"comment"
"Fraxinus lanceolata","B",,,"comment"
"Fraxinus mandschurica","B",,,"comment"
"Fraxinus nigra","B",,,"comment"
"Fraxinus oxycarpa","B",,,"comment"
"Fraxinus pennsylvanica","B",,,"comment"
"Fraxinus pennsylvanica","B",,,"comment"
"Fraxinus quadrangulata  ",,,2,"70D-40-70D-40-70D-40"
"Fraxinus quandrangulata",,1,,"70-40-70-40-70-40-70"
"Fraxinus syriaca","B",,,"comment"
"Freesia (hybrids)",,,2,"55-65"
"Freesia (hybrids)","B",,,70
"Fremontodendron californicum",,1,,"puncture"
"Fritillaria acmopetala","B",,,"40-70"
"Fritillaria armena","B",,,"OT"
"Fritillaria aurea","B",,,"OT"
"Fritillaria carica","B",,,40
"Fritillaria forbsii","B",,,"OT"
"Fritillaria gantneri","B",,,40
"Fritillaria glauca","B",,,40
"Fritillaria graeca","B",,,"OT"
"Fritillaria graeca v. thessalica",,1,,"70-40-70-40"
"Fritillaria graeca v. thessalica","B",,,"40-70D"
"Fritillaria imperialis",,1,,40
"Fritillaria imperialis","B",,,"40-70-40-70"
"Fritillaria imperialis ",,,2,"comment"
"Fritillaria kurdica","B",,,"OT"
"Fritillaria lanceolata","B",,,40
"Fritillaria meleagris","B",,,"70-40-70"
"Fritillaria michaelowskii","B",,,"OT"
"Fritillaria pallida",,1,,"70 (6 m) 40-70"
"Fritillaria pallida","B",,,"40-70-40-70-40"
"Fritillaria pallidiflora","B",,,"OT"
"Fritillaria persica","B",,,40
"Fritillaria pluriflora","B",,,"OT"
"Fritillaria pontica","B",,,"40-70"
"Fritillaria pudica","B",,,"OT"
"Fritillaria pyrenaica","B",,,"OT"
"Fritillaria raddeana","B",,,"OT"
"Fritillaria recurva","B",,,"70-40"
"Fritillaria sp.","B",,,"40-70"
"Fritillaria thunbergii","B",,,"40-70-40"
"Fritillaria tubiformis","B",,,"40-70"
"Fritillaria ussuriensis","B",,,"40-70-40"
"Fumana viridis","B",,,"70-40-70"
"Fumaria officinalis",,1,,"OT"
"Fuschia (hybrids)","B",,,"70 GA-3"
"Gagea sp.","B",,,"OT"
"Gahnia clarkei",,,2,"70L"
"Gahnia sieberiana",,,2,"70L"
"Gaillardia aristata",,,2,"70D"
"Gaillardia aristata","B",,,70
"Galanthus elwesii","B",,,"70-40-70-40-70-40"
"Galanthus nivalis","B",,,"WC 7 d, 40-70-40"
"Galax urceolata",,,2,"empty"
